GO Process ID	Num_Genes_In_Ensembl
GO:0021834	0
GO:0021529	0
GO:0021838	0
GO:0021839	0
GO:0007209	0
GO:0060902	0
GO:0046844	0
GO:0046845	0
GO:0035728	0
GO:0046843	0
GO:0021786	0
GO:0021787	0
GO:0021780	0
GO:0021783	0
GO:0021788	0
GO:0021789	0
GO:0075118	0
GO:0075119	0
GO:0007347	0
GO:0007348	0
GO:0090125	0
GO:2000319	0
GO:2000315	0
GO:0035503	0
GO:0035147	0
GO:0035149	0
GO:0014723	0
GO:0014720	0
GO:0014721	0
GO:0014726	0
GO:0014727	0
GO:0014724	0
GO:0014725	0
GO:0014729	0
GO:0021629	0
GO:0021628	0
GO:0003194	0
GO:0003196	0
GO:0003191	0
GO:0021622	0
GO:0052331	0
GO:0072078	0
GO:0072074	0
GO:0072072	0
GO:0072071	0
GO:0048530	0
GO:0060121	0
GO:0060120	0
GO:0048281	0
GO:0048282	0
GO:0048283	0
GO:0002319	0
GO:0048289	0
GO:0002310	0
GO:0002311	0
GO:0009647	0
GO:0009640	0
GO:0001751	0
GO:0001752	0
GO:2000127	0
GO:2000126	0
GO:2000125	0
GO:2000123	0
GO:2000122	0
GO:2000129	0
GO:2000128	0
GO:0003204	0
GO:0003206	0
GO:0003201	0
GO:0003200	0
GO:0003202	0
GO:0043417	0
GO:0072679	0
GO:0021648	0
GO:0021641	0
GO:0021640	0
GO:0021643	0
GO:0021645	0
GO:0021647	0
GO:0021646	0
GO:0002558	0
GO:0002559	0
GO:0002552	0
GO:0002550	0
GO:0002556	0
GO:0002557	0
GO:0002555	0
GO:0035288	0
GO:0035289	0
GO:0035283	0
GO:0035287	0
GO:0035464	0
GO:0035465	0
GO:0035462	0
GO:0035463	0
GO:0052294	0
GO:0052295	0
GO:0052293	0
GO:0048077	0
GO:0048076	0
GO:0048074	0
GO:0048072	0
GO:0090078	0
GO:0044343	0
GO:0080147	0
GO:0021815	0
GO:0021817	0
GO:0021810	0
GO:0021811	0
GO:0019097	0
GO:0019096	0
GO:0019095	0
GO:0019094	0
GO:0021818	0
GO:0060922	0
GO:0060920	0
GO:0060927	0
GO:0060926	0
GO:0060925	0
GO:0060924	0
GO:0070170	0
GO:0070174	0
GO:2000661	0
GO:2000668	0
GO:0042675	0
GO:0003274	0
GO:0003276	0
GO:0061323	0
GO:0061327	0
GO:0061328	0
GO:0061329	0
GO:0014703	0
GO:0014708	0
GO:0014709	0
GO:0090236	0
GO:0045933	0
GO:0072052	0
GO:0072055	0
GO:0072056	0
GO:0072057	0
GO:0072058	0
GO:0072059	0
GO:0060499	0
GO:0060498	0
GO:0051950	0
GO:0051951	0
GO:0002372	0
GO:0002373	0
GO:0002370	0
GO:0002379	0
GO:0002901	0
GO:0002900	0
GO:0002453	0
GO:0002451	0
GO:0003228	0
GO:0003227	0
GO:0003226	0
GO:0003225	0
GO:0003224	0
GO:0014888	0
GO:0014882	0
GO:0014881	0
GO:0014880	0
GO:0014887	0
GO:0014885	0
GO:0014884	0
GO:0070760	0
GO:0045694	0
GO:0045695	0
GO:0045696	0
GO:0045697	0
GO:0045690	0
GO:0045691	0
GO:0045692	0
GO:0045693	0
GO:0070243	0
GO:0045698	0
GO:0045699	0
GO:0032475	0
GO:2000509	0
GO:2000501	0
GO:0021663	0
GO:0021662	0
GO:0021661	0
GO:0021667	0
GO:0021665	0
GO:0021664	0
GO:0021669	0
GO:0021668	0
GO:0002574	0
GO:0002571	0
GO:0010500	0
GO:0050854	0
GO:0050858	0
GO:0071637	0
GO:0046637	0
GO:0046635	0
GO:0046634	0
GO:0046630	0
GO:0021880	0
GO:0051892	0
GO:0051890	0
GO:0021887	0
GO:0061152	0
GO:0060790	0
GO:0060791	0
GO:0060792	0
GO:0060793	0
GO:0060796	0
GO:0060797	0
GO:0060798	0
GO:0060799	0
GO:0048891	0
GO:0048890	0
GO:0048893	0
GO:0048892	0
GO:0048895	0
GO:0048897	0
GO:0048896	0
GO:0048098	0
GO:0042639	0
GO:0042638	0
GO:0042676	0
GO:0090011	0
GO:0060640	0
GO:0009553	0
GO:0090013	0
GO:0009557	0
GO:0080128	0
GO:0009554	0
GO:0010086	0
GO:0009559	0
GO:0009558	0
GO:0010081	0
GO:0010080	0
GO:0042679	0
GO:0060645	0
GO:0060949	0
GO:0060945	0
GO:0060944	0
GO:0060946	0
GO:0060941	0
GO:0060940	0
GO:0060943	0
GO:0060942	0
GO:0007300	0
GO:0007301	0
GO:0007302	0
GO:0007303	0
GO:0007304	0
GO:0007305	0
GO:0007306	0
GO:0007307	0
GO:0007308	0
GO:0007309	0
GO:0071827	0
GO:0071828	0
GO:0071829	0
GO:0021878	0
GO:0021876	0
GO:0021875	0
GO:0061307	0
GO:0003153	0
GO:0003152	0
GO:0003155	0
GO:0003154	0
GO:0034672	0
GO:0034671	0
GO:0035679	0
GO:0035678	0
GO:0035675	0
GO:0035677	0
GO:0035676	0
GO:0035670	0
GO:0090264	0
GO:0002680	0
GO:0002681	0
GO:0002688	0
GO:0060167	0
GO:0090192	0
GO:0002359	0
GO:0002350	0
GO:0007490	0
GO:0007491	0
GO:0007496	0
GO:0048136	0
GO:0048137	0
GO:0003033	0
GO:2000520	0
GO:0034444	0
GO:2000524	0
GO:2000528	0
GO:0034119	0
GO:0034118	0
GO:0021605	0
GO:0021604	0
GO:0021607	0
GO:0021606	0
GO:0021601	0
GO:0021600	0
GO:0021603	0
GO:0021602	0
GO:0021609	0
GO:0021608	0
GO:0002516	0
GO:0002514	0
GO:0002515	0
GO:0002512	0
GO:0002510	0
GO:0002511	0
GO:0016201	0
GO:0016200	0
GO:0016204	0
GO:0071611	0
GO:0002165	0
GO:0002164	0
GO:0002168	0
GO:0010986	0
GO:0010984	0
GO:0010985	0
GO:0043013	0
GO:0048301	0
GO:0048300	0
GO:0048303	0
GO:0031548	0
GO:0021578	0
GO:0010321	0
GO:0051141	0
GO:0051140	0
GO:0010061	0
GO:0010060	0
GO:0010063	0
GO:0010062	0
GO:0010065	0
GO:0010064	0
GO:0010067	0
GO:0010066	0
GO:0010069	0
GO:0010068	0
GO:0018273	0
GO:0001986	0
GO:0001987	0
GO:0001981	0
GO:0001982	0
GO:0001983	0
GO:0001988	0
GO:0001989	0
GO:0021850	0
GO:0021851	0
GO:0021856	0
GO:0035069	0
GO:0055112	0
GO:0055110	0
GO:0055111	0
GO:0016058	0
GO:0016059	0
GO:0016057	0
GO:0014742	0
GO:0014743	0
GO:0014744	0
GO:0014745	0
GO:0014746	0
GO:0014747	0
GO:0014748	0
GO:0003178	0
GO:0003173	0
GO:0003172	0
GO:0003177	0
GO:0003176	0
GO:0002332	0
GO:0061363	0
GO:0060365	0
GO:0051914	0
GO:0051915	0
GO:0051913	0
GO:0045971	0
GO:0045970	0
GO:0060185	0
GO:0060186	0
GO:0006727	0
GO:0008056	0
GO:0072188	0
GO:0072186	0
GO:0072187	0
GO:0072185	0
GO:0008583	0
GO:0008587	0
GO:0008586	0
GO:2000093	0
GO:2000092	0
GO:2000091	0
GO:2000090	0
GO:2000094	0
GO:0070587	0
GO:2000542	0
GO:0021627	0
GO:0021626	0
GO:0021625	0
GO:0021624	0
GO:0021621	0
GO:0021620	0
GO:0019931	0
GO:0002530	0
GO:0002531	0
GO:0002535	0
GO:0046014	0
GO:0071675	0
GO:0071671	0
GO:0061117	0
GO:0061116	0
GO:0061111	0
GO:0061112	0
GO:0072212	0
GO:0072211	0
GO:0072216	0
GO:0072217	0
GO:0072215	0
GO:0072131	0
GO:0090018	0
GO:0090019	0
GO:0060649	0
GO:0042673	0
GO:0042672	0
GO:0042671	0
GO:0042670	0
GO:0060642	0
GO:0060643	0
GO:0090012	0
GO:0060641	0
GO:0060646	0
GO:0060647	0
GO:0090017	0
GO:0048329	0
GO:0048328	0
GO:0048323	0
GO:0048322	0
GO:0048321	0
GO:0048326	0
GO:0048325	0
GO:0048324	0
GO:0010049	0
GO:0021519	0
GO:0021518	0
GO:0007285	0
GO:0007284	0
GO:0007287	0
GO:0032829	0
GO:0032828	0
GO:0032824	0
GO:0032826	0
GO:0032821	0
GO:0032820	0
GO:0032823	0
GO:0032822	0
GO:0071863	0
GO:0071865	0
GO:2000390	0
GO:2000398	0
GO:2000399	0
GO:0060911	0
GO:0070444	0
GO:0042070	0
GO:0060344	0
GO:0003119	0
GO:0003118	0
GO:0003115	0
GO:0003114	0
GO:0003117	0
GO:0003116	0
GO:0003111	0
GO:0003110	0
GO:0003113	0
GO:0003112	0
GO:0061341	0
GO:0061342	0
GO:0061344	0
GO:0061345	0
GO:0060432	0
GO:0046205	0
GO:0051933	0
GO:0051934	0
GO:0051936	0
GO:0045952	0
GO:0006708	0
GO:0021550	0
GO:0002394	0
GO:0002395	0
GO:0002390	0
GO:0002391	0
GO:0002392	0
GO:0031918	0
GO:0031916	0
GO:0031917	0
GO:0007370	0
GO:0008071	0
GO:0008070	0
GO:0048176	0
GO:0048177	0
GO:0048174	0
GO:0048175	0
GO:0048173	0
GO:0048171	0
GO:0007375	0
GO:0007374	0
GO:0014021	0
GO:0014020	0
GO:0014023	0
GO:0014022	0
GO:0014025	0
GO:0007377	0
GO:0014027	0
GO:0007376	0
GO:0003288	0
GO:0008258	0
GO:0003286	0
GO:0003282	0
GO:0002888	0
GO:0002889	0
GO:0002886	0
GO:0002887	0
GO:0009704	0
GO:0070308	0
GO:0071655	0
GO:0072225	0
GO:0033380	0
GO:0033369	0
GO:2000569	0
GO:2000567	0
GO:0033367	0
GO:0035801	0
GO:2000561	0
GO:0035202	0
GO:0035203	0
GO:0035205	0
GO:0035207	0
GO:0035208	0
GO:0035209	0
GO:0061285	0
GO:0061284	0
GO:0061287	0
GO:0061286	0
GO:0061281	0
GO:0061280	0
GO:0061283	0
GO:0061282	0
GO:0061289	0
GO:0061288	0
GO:0061132	0
GO:0061131	0
GO:0061130	0
GO:0072238	0
GO:0043053	0
GO:0043054	0
GO:0072231	0
GO:0072232	0
GO:0046694	0
GO:0046693	0
GO:0046692	0
GO:0060082	0
GO:0060085	0
GO:0060660	0
GO:0060663	0
GO:0048349	0
GO:0048348	0
GO:0048345	0
GO:0048344	0
GO:0048347	0
GO:0048346	0
GO:0048342	0
GO:0010029	0
GO:0010026	0
GO:0050934	0
GO:0060210	0
GO:0070460	0
GO:0070468	0
GO:0042052	0
GO:0042051	0
GO:0003137	0
GO:0003135	0
GO:0003134	0
GO:0003132	0
GO:0021982	0
GO:0021980	0
GO:0021981	0
GO:0060878	0
GO:0060870	0
GO:0060874	0
GO:0060877	0
GO:0010809	0
GO:0046737	0
GO:0046734	0
GO:0002665	0
GO:0010982	0
GO:0002662	0
GO:0060419	0
GO:0060410	0
GO:0048482	0
GO:0048480	0
GO:0048481	0
GO:0048159	0
GO:0048628	0
GO:0048629	0
GO:0048623	0
GO:0048620	0
GO:0048626	0
GO:0014008	0
GO:0014007	0
GO:0014006	0
GO:0014004	0
GO:0048940	0
GO:0002013	0
GO:0072564	0
GO:0002867	0
GO:0002868	0
GO:0002869	0
GO:0021580	0
GO:0072565	0
GO:0007560	0
GO:0007561	0
GO:0070099	0
GO:0014915	0
GO:0014914	0
GO:0044079	0
GO:0010582	0
GO:0001804	0
GO:0001807	0
GO:0001801	0
GO:0001800	0
GO:0001803	0
GO:0001802	0
GO:2000223	0
GO:2000583	0
GO:0072008	0
GO:2000585	0
GO:0035829	0
GO:2000586	0
GO:2000589	0
GO:2000588	0
GO:0035820	0
GO:0034429	0
GO:0035775	0
GO:0035776	0
GO:0035777	0
GO:0035772	0
GO:0035778	0
GO:0035779	0
GO:0003098	0
GO:0003090	0
GO:0045708	0
GO:0045709	0
GO:0042419	0
GO:0045702	0
GO:0045700	0
GO:0045701	0
GO:0045706	0
GO:0045707	0
GO:0045704	0
GO:0045705	0
GO:0045853	0
GO:0045856	0
GO:0045854	0
GO:0045855	0
GO:0052278	0
GO:0072256	0
GO:0072257	0
GO:0072252	0
GO:0072253	0
GO:0072250	0
GO:0072251	0
GO:0072258	0
GO:0002356	0
GO:0060063	0
GO:0072335	0
GO:0060069	0
GO:0039015	0
GO:0039014	0
GO:0039017	0
GO:0039016	0
GO:0039011	0
GO:0039010	0
GO:0039013	0
GO:0039012	0
GO:0039019	0
GO:0039018	0
GO:0035480	0
GO:0060604	0
GO:0010344	0
GO:0060608	0
GO:0048811	0
GO:0048817	0
GO:0048816	0
GO:0048819	0
GO:0048818	0
GO:0010004	0
GO:0030708	0
GO:0030709	0
GO:0030706	0
GO:0030707	0
GO:0032285	0
GO:0008358	0
GO:0008359	0
GO:0035070	0
GO:0070660	0
GO:0070663	0
GO:0070665	0
GO:0070666	0
GO:0035078	0
GO:0033082	0
GO:0033083	0
GO:0033084	0
GO:0033086	0
GO:0060852	0
GO:0060851	0
GO:0060855	0
GO:0060854	0
GO:0060859	0
GO:0060858	0
GO:0002608	0
GO:0002609	0
GO:0002607	0
GO:0002604	0
GO:0061079	0
GO:0035015	0
GO:0035016	0
GO:0061070	0
GO:0061071	0
GO:0061076	0
GO:0061075	0
GO:0060471	0
GO:0060472	0
GO:0048600	0
GO:0048601	0
GO:0072171	0
GO:0014060	0
GO:0002844	0
GO:0002845	0
GO:0002846	0
GO:0002847	0
GO:0002841	0
GO:0002843	0
GO:0002848	0
GO:0002849	0
GO:0010612	0
GO:0007504	0
GO:0010616	0
GO:0010615	0
GO:0010619	0
GO:0007508	0
GO:0008293	0
GO:0008291	0
GO:0071927	0
GO:0071928	0
GO:2000033	0
GO:2000034	0
GO:2000039	0
GO:2000038	0
GO:0070347	0
GO:0070344	0
GO:0070342	0
GO:0070343	0
GO:0070341	0
GO:0070348	0
GO:0071690	0
GO:0021689	0
GO:0021684	0
GO:0021687	0
GO:0035848	0
GO:0061241	0
GO:0061240	0
GO:0061243	0
GO:0061242	0
GO:0061244	0
GO:0061247	0
GO:0061249	0
GO:0061248	0
GO:0003072	0
GO:0003070	0
GO:0003071	0
GO:0003075	0
GO:0046529	0
GO:0046528	0
GO:0045874	0
GO:0045871	0
GO:0045873	0
GO:0072279	0
GO:0072270	0
GO:0072271	0
GO:2000565	0
GO:0072276	0
GO:0035806	0
GO:0035807	0
GO:0072315	0
GO:0072314	0
GO:0072312	0
GO:0072311	0
GO:0035204	0
GO:0072145	0
GO:0060767	0
GO:0048838	0
GO:0048833	0
GO:0048836	0
GO:0048835	0
GO:0048834	0
GO:0002030	0
GO:0021832	0
GO:0072313	0
GO:0021833	0
GO:0021525	0
GO:0030724	0
GO:0030726	0
GO:0021835	0
GO:0030720	0
GO:0030722	0
GO:2000268	0
GO:2000264	0
GO:2000265	0
GO:2000267	0
GO:2000260	0
GO:2000262	0
GO:2000263	0
GO:0060835	0
GO:0060834	0
GO:0060833	0
GO:0060832	0
GO:0071594	0
GO:0060838	0
GO:0001695	0
GO:0002622	0
GO:0002623	0
GO:0030265	0
GO:0002627	0
GO:0061058	0
GO:0061059	0
GO:0061054	0
GO:0061057	0
GO:0061050	0
GO:0002923	0
GO:0060451	0
GO:0043373	0
GO:0043377	0
GO:0043376	0
GO:0048442	0
GO:0048443	0
GO:0048440	0
GO:0048441	0
GO:0048446	0
GO:0048447	0
GO:0048444	0
GO:0048445	0
GO:0072230	0
GO:0048448	0
GO:0048449	0
GO:0043055	0
GO:0009901	0
GO:0009908	0
GO:0009909	0
GO:0014045	0
GO:0072103	0
GO:0072100	0
GO:0072106	0
GO:0072105	0
GO:0072109	0
GO:0007523	0
GO:0007524	0
GO:0007526	0
GO:0007527	0
GO:0002383	0
GO:0034117	0
GO:2000018	0
GO:0002387	0
GO:2000014	0
GO:0003336	0
GO:0003054	0
GO:0003055	0
GO:0003052	0
GO:0003053	0
GO:0070366	0
GO:0072292	0
GO:0072293	0
GO:0072290	0
GO:0072291	0
GO:0072296	0
GO:0072297	0
GO:0072294	0
GO:0072295	0
GO:0072298	0
GO:0061269	0
GO:0061268	0
GO:0035736	0
GO:0061263	0
GO:0035739	0
GO:0061261	0
GO:0061260	0
GO:0061267	0
GO:0061266	0
GO:0061265	0
GO:0061264	0
GO:0050903	0
GO:0097048	0
GO:0061199	0
GO:0061195	0
GO:0061194	0
GO:0045812	0
GO:0045813	0
GO:0090092	0
GO:0090095	0
GO:0090097	0
GO:0090098	0
GO:0090099	0
GO:0010386	0
GO:0002015	0
GO:0002014	0
GO:0048851	0
GO:0002012	0
GO:0035192	0
GO:0031294	0
GO:0008314	0
GO:0042905	0
GO:0002075	0
GO:0001788	0
GO:0001789	0
GO:0010451	0
GO:0035053	0
GO:0035052	0
GO:0061039	0
GO:0043354	0
GO:0048464	0
GO:0048465	0
GO:0048466	0
GO:0048467	0
GO:0048460	0
GO:0048461	0
GO:0048462	0
GO:0048463	0
GO:0009960	0
GO:0072124	0
GO:0072127	0
GO:0072120	0
GO:0072121	0
GO:0072122	0
GO:0072123	0
GO:0072128	0
GO:0072129	0
GO:0002208	0
GO:0002202	0
GO:0002207	0
GO:0002204	0
GO:0002205	0
GO:0021594	0
GO:0021597	0
GO:0010658	0
GO:0010654	0
GO:2000079	0
GO:0003313	0
GO:0003312	0
GO:0003317	0
GO:0003316	0
GO:0003315	0
GO:0003314	0
GO:0003319	0
GO:0003318	0
GO:0003038	0
GO:0003039	0
GO:0003036	0
GO:0003037	0
GO:0003034	0
GO:0003035	0
GO:0043502	0
GO:0043500	0
GO:0043501	0
GO:0061209	0
GO:0061208	0
GO:0061207	0
GO:0061206	0
GO:0061203	0
GO:0060554	0
GO:0048877	0
GO:0048876	0
GO:0035318	0
GO:0035319	0
GO:0035316	0
GO:0035317	0
GO:0002892	0
GO:0008335	0
GO:2000196	0
GO:2000447	0
GO:2000448	0
GO:2000449	0
GO:0045594	0
GO:0045593	0
GO:0045592	0
GO:0080050	0
GO:0021900	0
GO:0021901	0
GO:0021906	0
GO:0021907	0
GO:0021908	0
GO:0021909	0
GO:0051547	0
GO:0044179	0
GO:0051548	0
GO:2000228	0
GO:2000229	0
GO:0033029	0
GO:0033027	0
GO:0033024	0
GO:0033023	0
GO:2000226	0
GO:0035077	0
GO:0035076	0
GO:0035075	0
GO:0035074	0
GO:0035073	0
GO:0035072	0
GO:0035071	0
GO:0030590	0
GO:0031173	0
GO:0031174	0
GO:0009942	0
GO:0072149	0
GO:0072146	0
GO:0072147	0
GO:0072142	0
GO:0072140	0
GO:0010262	0
GO:0048400	0
GO:0048401	0
GO:0090256	0
GO:0002220	0
GO:0002222	0
GO:0051395	0
GO:0051396	0
GO:0090257	0
GO:0001551	0
GO:0021989	0
GO:0071948	0
GO:2000056	0
GO:2000053	0
GO:0035818	0
GO:0032529	0
GO:0003370	0
GO:0003372	0
GO:0003379	0
GO:0003010	0
GO:0003015	0
GO:0043526	0
GO:0003019	0
GO:0021595	0
GO:0035819	0
GO:0021593	0
GO:0021598	0
GO:0060994	0
GO:0060995	0
GO:0021739	0
GO:0021738	0
GO:0021731	0
GO:0021730	0
GO:0021732	0
GO:0021735	0
GO:0021737	0
GO:0021736	0
GO:0002422	0
GO:0002423	0
GO:0002420	0
GO:0002421	0
GO:0002427	0
GO:0002424	0
GO:0002425	0
GO:0061227	0
GO:0061226	0
GO:0061225	0
GO:0061224	0
GO:0061223	0
GO:0061222	0
GO:0061221	0
GO:0061220	0
GO:0072159	0
GO:0061229	0
GO:0061228	0
GO:0050948	0
GO:0050949	0
GO:0050947	0
GO:0050940	0
GO:0072155	0
GO:0035742	0
GO:0060755	0
GO:0072157	0
GO:0072151	0
GO:0072150	0
GO:0009886	0
GO:0021820	0
GO:0035333	0
GO:0021827	0
GO:0021826	0
GO:0060682	0
GO:0060680	0
GO:0048235	0
GO:0072082	0
GO:0072081	0
GO:0072080	0
GO:0072087	0
GO:0072085	0
GO:0072084	0
GO:0072088	0
GO:0070959	0
GO:0070958	0
GO:0070953	0
GO:0070952	0
GO:0070951	0
GO:0070950	0
GO:0070957	0
GO:0070956	0
GO:0070955	0
GO:0070954	0
GO:2000403	0
GO:0022002	0
GO:0022003	0
GO:0022000	0
GO:0022001	0
GO:0022005	0
GO:0007469	0
GO:0007460	0
GO:0007463	0
GO:0007462	0
GO:0007465	0
GO:0007464	0
GO:0010197	0
GO:0021924	0
GO:0021925	0
GO:0014838	0
GO:0021921	0
GO:0021922	0
GO:0021923	0
GO:0014833	0
GO:0014830	0
GO:0014831	0
GO:0014836	0
GO:0014837	0
GO:0010444	0
GO:0010443	0
GO:0010442	0
GO:0010441	0
GO:0010440	0
GO:2000428	0
GO:2000429	0
GO:2000422	0
GO:2000423	0
GO:2000421	0
GO:0070229	0
GO:0070227	0
GO:0033002	0
GO:0033006	0
GO:0033008	0
GO:0042305	0
GO:0052156	0
GO:0052155	0
GO:0052154	0
GO:0072575	0
GO:0043317	0
GO:0043416	0
GO:0072165	0
GO:0072167	0
GO:0048932	0
GO:0048933	0
GO:0048930	0
GO:0048931	0
GO:0048937	0
GO:0048934	0
GO:0048938	0
GO:0048939	0
GO:0051826	0
GO:0048684	0
GO:0048686	0
GO:0048687	0
GO:0048682	0
GO:0048683	0
GO:0048688	0
GO:0048689	0
GO:0002249	0
GO:0001978	0
GO:0060096	0
GO:0060094	0
GO:0042688	0
GO:0042689	0
GO:0042682	0
GO:0042683	0
GO:0042680	0
GO:0042686	0
GO:0042684	0
GO:0042685	0
GO:0003355	0
GO:0039009	0
GO:0021713	0
GO:0021712	0
GO:0021711	0
GO:0021710	0
GO:0021717	0
GO:0021716	0
GO:0021715	0
GO:0021714	0
GO:0021719	0
GO:0021718	0
GO:0002409	0
GO:0002404	0
GO:0002405	0
GO:0002406	0
GO:0002400	0
GO:0002401	0
GO:0002402	0
GO:0002403	0
GO:0022006	0
GO:0016319	0
GO:0016318	0
GO:0051611	0
GO:0051613	0
GO:0051614	0
GO:0051617	0
GO:0051616	0
GO:0051619	0
GO:0051618	0
GO:0044239	0
GO:0035132	0
GO:0035133	0
GO:0035130	0
GO:0035131	0
GO:0035688	0
GO:0035689	0
GO:0035134	0
GO:0035135	0
GO:0035685	0
GO:0035687	0
GO:0035680	0
GO:0035683	0
GO:0060518	0
GO:0060519	0
GO:0060514	0
GO:0060515	0
GO:0060511	0
GO:0003432	0
GO:0003436	0
GO:0003437	0
GO:0003434	0
GO:0003435	0
GO:0048744	0
GO:0042479	0
GO:0042478	0
GO:0021926	0
GO:0021927	0
GO:0048802	0
GO:0031451	0
GO:0031450	0
GO:0048800	0
GO:0048801	0
GO:0048376	0
GO:0021928	0
GO:0048377	0
GO:0021929	0
GO:0022024	0
GO:0022025	0
GO:0022026	0
GO:0022020	0
GO:0022021	0
GO:0022022	0
GO:0022023	0
GO:0007443	0
GO:0007441	0
GO:0032222	0
GO:0014818	0
GO:0014814	0
GO:0014815	0
GO:0014817	0
GO:0014811	0
GO:0014812	0
GO:0051581	0
GO:0051587	0
GO:0071510	0
GO:0071511	0
GO:0071512	0
GO:2000400	0
GO:2000150	0
GO:2000151	0
GO:2000407	0
GO:2000408	0
GO:2000409	0
GO:2000159	0
GO:0021948	0
GO:0021949	0
GO:0021946	0
GO:0021947	0
GO:0021944	0
GO:0021945	0
GO:0045628	0
GO:0090319	0
GO:0090318	0
GO:0031684	0
GO:0060727	0
GO:0060726	0
GO:0060720	0
GO:0010229	0
GO:0010228	0
GO:0010227	0
GO:0060728	0
GO:0003005	0
GO:0048914	0
GO:0048917	0
GO:0048910	0
GO:0048911	0
GO:0048912	0
GO:0048913	0
GO:0048918	0
GO:0002269	0
GO:0002261	0
GO:0002265	0
GO:0002266	0
GO:0002267	0
GO:0055058	0
GO:0055057	0
GO:0032531	0
GO:0032530	0
GO:0090253	0
GO:0072068	0
GO:0090254	0
GO:0090255	0
GO:0021883	0
GO:0021552	0
GO:0021886	0
GO:0021888	0
GO:0072063	0
GO:0072062	0
GO:0034240	0
GO:0021774	0
GO:0021777	0
GO:0021770	0
GO:0021779	0
GO:0075161	0
GO:0075160	0
GO:0075163	0
GO:0075162	0
GO:0075165	0
GO:0075164	0
GO:0002468	0
GO:0075166	0
GO:0071892	0
GO:0016330	0
GO:0016336	0
GO:0016335	0
GO:0002729	0
GO:0002728	0
GO:0051633	0
GO:0051632	0
GO:0051631	0
GO:0002723	0
GO:0051634	0
GO:0035117	0
GO:0035113	0
GO:0035118	0
GO:0035119	0
GO:0060530	0
GO:0060531	0
GO:0060533	0
GO:0048587	0
GO:0048586	0
GO:0048582	0
GO:0048581	0
GO:0048580	0
GO:0009845	0
GO:0003414	0
GO:0003410	0
GO:0003411	0
GO:0003412	0
GO:0048767	0
GO:0048766	0
GO:0048765	0
GO:0048764	0
GO:0048768	0
GO:0090106	0
GO:0090105	0
GO:0090100	0
GO:0007425	0
GO:0007424	0
GO:0007427	0
GO:0007426	0
GO:0007421	0
GO:0007429	0
GO:0007428	0
GO:0014877	0
GO:0014874	0
GO:0014875	0
GO:0014872	0
GO:0014871	0
GO:0014879	0
GO:0060895	0
GO:0060894	0
GO:0060893	0
GO:0060892	0
GO:0060891	0
GO:0060890	0
GO:0010480	0
GO:0060899	0
GO:0060898	0
GO:0001703	0
GO:0001700	0
GO:2000174	0
GO:2000175	0
GO:0048293	0
GO:0048292	0
GO:0075088	0
GO:0075089	0
GO:0048290	0
GO:0003258	0
GO:0043319	0
GO:2000289	0
GO:0003252	0
GO:0003250	0
GO:0003255	0
GO:0021961	0
GO:0021962	0
GO:0021963	0
GO:0021964	0
GO:0021967	0
GO:0021968	0
GO:0021969	0
GO:0072578	0
GO:0032601	0
GO:0032605	0
GO:0032604	0
GO:0072681	0
GO:0072680	0
GO:0072683	0
GO:0072682	0
GO:0048078	0
GO:0035587	0
GO:0051794	0
GO:0035588	0
GO:0090379	0
GO:0090378	0
GO:0090377	0
GO:0090376	0
GO:0046648	0
GO:0046649	0
GO:0046643	0
GO:0046640	0
GO:0046646	0
GO:0046647	0
GO:0046644	0
GO:0075091	0
GO:0002280	0
GO:0002287	0
GO:0002284	0
GO:0002285	0
GO:0002288	0
GO:0002289	0
GO:0075092	0
GO:0048398	0
GO:0048399	0
GO:0048393	0
GO:0048391	0
GO:0048396	0
GO:0048397	0
GO:0048394	0
GO:0048395	0
GO:0055034	0
GO:0003398	0
GO:0003393	0
GO:0003392	0
GO:0003391	0
GO:0003390	0
GO:0003397	0
GO:0003396	0
GO:0003395	0
GO:0003394	0
GO:0045456	0
GO:0045455	0
GO:0045450	0
GO:0033376	0
GO:0070073	0
GO:2000610	0
GO:2000613	0
GO:2000614	0
GO:0021573	0
GO:0021577	0
GO:0021576	0
GO:0021574	0
GO:0021755	0
GO:0021753	0
GO:0021752	0
GO:0021751	0
GO:0002449	0
GO:0002918	0
GO:0002919	0
GO:0002912	0
GO:0002913	0
GO:0002910	0
GO:0002911	0
GO:0002916	0
GO:0002445	0
GO:0002447	0
GO:0007396	0
GO:0007395	0
GO:0007394	0
GO:0007393	0
GO:0007391	0
GO:0007390	0
GO:0046344	0
GO:0002707	0
GO:0002705	0
GO:0002704	0
GO:0002703	0
GO:0002709	0
GO:0002708	0
GO:0035172	0
GO:0035170	0
GO:0035171	0
GO:0048567	0
GO:0035398	0
GO:0035399	0
GO:0048707	0
GO:0048700	0
GO:0072021	0
GO:0072020	0
GO:0072023	0
GO:0072022	0
GO:0072025	0
GO:0072024	0
GO:0072029	0
GO:0090299	0
GO:0090121	0
GO:0060116	0
GO:0060114	0
GO:0090127	0
GO:0007407	0
GO:2000294	0
GO:0043704	0
GO:0003275	0
GO:0043706	0
GO:0003277	0
GO:0003271	0
GO:0043703	0
GO:0014859	0
GO:0014852	0
GO:0014855	0
GO:0014857	0
GO:0016182	0
GO:0016183	0
GO:0016185	0
GO:0045660	0
GO:0070249	0
GO:0070248	0
GO:0070246	0
GO:0070240	0
GO:0006589	0
GO:0020035	0
GO:0090351	0
